company,rank,rank_change,revenue,profit,num. of employees,sector,city,state,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market Cap,revenue_bin,employees_bin,Cluster,PCA1,PCA2
RPM International,518,0.0,-0.23252098085630135,-0.1966905613611466,-0.17022377938402536,3,Medina,32,0,0,0,1, ,Frank C. Sullivan,https://www.rpminc.com,RPM,10560.8,Low,Small,1,-0.14750841429787992,0.016526704263258807
M&T Bank,519,0.0,-0.23252113590549134,-0.19529982134624127,-0.1700999651824308,6,Buffalo,31,0,0,0,1, ,René F. Jones,https://www.mtb.com,MTB,21875.0,Low,Small,1,-0.0361810883725166,-0.11296446101289725
Sprouts Farmers Market,520,0.0,-0.23252296548593315,-0.19695556189197141,-0.16918686887283133,7,Phoenix,2,0,0,0,1, ,Jack L. Sinclair,https://www.sprouts.com,SFM,3546.8,Low,Medium,1,-0.0940538482914271,0.15295602316009213
Huntington Bancshares,521,0.0,-0.23252913644369455,-0.19587792041445315,-0.17002642542986388,6,Columbus,32,0,0,0,1, ,Stephen D. Steinour,https://www.huntington.com,HBAN,21123.4,Low,Small,1,-0.07410264955744605,-0.04593444969328779
CACI International,522,0.0,-0.23254026897553545,-0.19673691594316395,-0.16978855775747004,17,Reston,42,0,0,0,1, ,John S. Mengucci,https://www.caci.com,CACI,7051.2,Low,Medium,1,-0.12133902540857971,0.06721264489743957
JetBlue Airways,523,0.0,-0.23254247067403322,-0.19739264868081638,-0.1700921432269305,19,Long Island City,31,0,0,0,0, ,Robin Hayes,https://www.jetblue.com,JBLU,4786.9,Low,Small,1,-0.19125065259314883,0.10243844075192099
SVB Financial Group,524,0.0,-0.23254557165783293,-0.19532617782318476,-0.1708203204859844,6,Santa Clara,3,0,0,0,1, ,Gregory W. Becker,https://www.svb.com,SIVB,32901.0,Low,Small,1,-0.09031687742700317,-0.1860737727549322
Fastenal,525,0.0,-0.23255056424175044,-0.1962573716389314,-0.17003123894094097,20,Winona,22,0,0,0,1, ,Daniel L. Florness,https://www.fastenal.com,FAST,34187.9,Low,Small,1,-0.10365997445789266,-0.007468239088961376
GameStop,526,0.0,-0.23255062626142642,-0.19759703957010966,-0.1697551305972123,16,Grapevine,40,0,0,0,0, ,Matthew Furlong,https://www.gamestop.com,GME,12716.6,Low,Medium,1,-0.18303073509783485,0.15893002399385794
Knight-Swift Transportation Holdings,527,0.0,-0.23255456451085205,-0.19644361040208075,-0.16941083084655795,19,Phoenix,2,0,0,0,1, ,David A. Jackson,https://www.knighttrans.com,KNX,8386.0,Low,Medium,1,-0.07387973580323232,0.07700878226675532
Airbnb,528,0.0,-0.23255648712080784,-0.19756699113530637,-0.17084940211540858,17,San Francisco,3,0,1,0,0, ,Brian Chesky,https://www.airbnb.com,ABNB,110419.9,Low,Small,1,-0.25831211136320553,0.04056734981707426
Patterson,529,0.0,-0.2325812019616914,-0.19704601485953624,-0.1707378891087889,9,St. Paul,22,0,0,0,1, ,Mark S. Walchirk,https://www.pattersoncompanies.com,PDCO,3160.0,Low,Small,1,-0.21342288063150977,-0.0009818351309489708
PENN Entertainment,530,0.0,-0.2325834036601892,-0.1967744508480718,-0.16979036282412394,10,Wyomissing,35,0,0,0,1, ,Jay A. Snowden,https://www.pennentertainment.com,PENN,7140.2,Low,Medium,1,-0.12669735803571336,0.0710366853666315
ServiceNow,531,0.0,-0.23258619454560892,-0.19697012461464058,-0.17013078502418844,17,Santa Clara,3,0,0,0,1, ,William McDermott,https://www.servicenow.com,NOW,70419.0,Low,Small,1,-0.1652982084838981,0.0552312988330855
Nasdaq,532,0.0,-0.2325892955294086,-0.1959886791502468,-0.1708706617893325,6,New York,31,0,0,1,1, ,Adena T. Friedman,https://www.nasdaq.com,NDAQ,29298.2,Low,Small,1,-0.1452398643460065,-0.12330838189495859
Brunswick,533,0.0,-0.2326016374449314,-0.19659754453395692,-0.1700170658249917,19,Mettawa,13,0,0,0,1, ,David M. Foulkes,https://www.brunswick.com,BC,6197.3,Low,Small,1,-0.13067252588468825,0.029087907209017078
Resideo Technologies,534,0.0,-0.23260169946460738,-0.1969578180884413,-0.17037019034595413,13,Scottsdale,2,0,0,0,1, ,Jay L. Geldmacher,https://www.resideo.com,REZI,3455.8,Low,Small,1,-0.18215710648982758,0.028803465486278802
Chesapeake Energy,535,0.0,-0.23261317310466625,-0.19661938861796066,-0.17117244219213906,4,Oklahoma City,33,0,0,0,0, ,Domenic J. Dell&#039;Osso Jr.,https://www.chk.com,CHK,11135.9,Low,Small,1,-0.2144151541057206,-0.09037299422911385
Petco Health and Wellness,536,0.0,-0.2326137622915882,-0.19703740029119673,-0.1693543389457224,16,San Diego,3,0,0,0,1, ,Ronald Coughlin Jr.,https://www.petco.com,WOOF,5930.2,Low,Medium,1,-0.11708304293230609,0.1440491100754183
Kemper,537,0.0,-0.23261813467874576,-0.197329577734045,-0.17057075330750035,6,Chicago,13,0,0,0,0, ,Joseph P. Lacher Jr.,https://www.kemper.com,KMPR,3606.0,Low,Small,1,-0.22466551668273327,0.04583546596659336
Hilton Worldwide Holdings,538,0.0,-0.2326196851706456,-0.19678552672165114,-0.16708931456666024,10,McLean,42,0,0,0,1, ,Christopher J. Nassetta,https://www.hilton.com,HLT,42356.6,Low,Large,1,0.060882240169936874,0.35692771472325624
Cerner,539,0.0,-0.2326268794530609,-0.1966362075370997,-0.16957796664784647,9,North Kansas City,23,0,0,0,1, ,David T. Feinberg,https://www.cerner.com,Unknown,27492.2,Low,Medium,1,-0.10400204691084625,0.07941720211357448
Levi Strauss,540,0.0,-0.23262715854160287,-0.1966383611791846,-0.17014957108825327,1,San Francisco,3,0,0,0,1, ,Charles Bergh,https://www.levistrauss.com,LEVI,5740.0,Low,Small,1,-0.14448419103830146,0.019407843693015202
Tapestry,541,0.0,-0.23263261627309034,-0.19635049102050608,-0.1703066787414645,1,New York,31,0,0,1,1, ,Joanne C. Crevoiserat,https://www.tapestry.com,TPR,9807.2,Low,Small,1,-0.1346359688364766,-0.02662985950805366
NetApp,542,0.0,-0.23263332949936427,-0.19645735268966996,-0.17052395528313957,17,San Jose,3,0,0,0,1, ,George Kurian,https://www.netapp.com,NTAP,18470.5,Low,Small,1,-0.15788215611944384,-0.03856962394392384
KB Home,543,0.0,-0.23263925237842167,-0.19662687508806523,-0.1711093317135725,5,Los Angeles,3,0,0,0,1, ,Jeffrey T. Mezger,https://www.kbhome.com,KBH,2858.1,Low,Small,1,-0.21200559750468667,-0.08285449162631214
Continental Resources,544,0.0,-0.2326409889293495,-0.19550257136537463,-0.17117551749088278,4,Oklahoma City,33,0,0,0,1, ,William B. Berry,https://www.clr.com,CLR,22342.4,Low,Small,1,-0.13382358826486795,-0.20505290322953537
Intuitive Surgical,545,0.0,-0.23264384183444523,-0.1954578576535172,-0.17060464844800166,9,Sunnyvale,3,0,0,0,1, ,Gary S. Guthart,https://www.intuitive.com,ISRG,108361.9,Low,Small,1,-0.09043207884896681,-0.1494709149169774
Under Armour,546,0.0,-0.2326520904513524,-0.19683670135976322,-0.17043704466646953,1,Baltimore,19,0,0,0,1, ,Colin Browne,https://https://about.underarmour.com,UAA,7712.4,Low,Small,1,-0.18081168120777158,0.00954090053519753
MDU Resources Group,547,0.0,-0.23265295872681632,-0.1968182415704643,-0.17040187929387843,4,Bismarck,26,0,0,0,1, ,David L. Goodin,https://www.mdu.com,MDU,5419.3,Low,Small,1,-0.17701959404113587,0.011357754778992417
Silgan Holdings,548,0.0,-0.2326540750809842,-0.19683772690361317,-0.1702084028903068,13,Stamford,5,0,0,0,1, ,Adam J. Greenlee,https://www.silganholdings.com,SLGN,5104.3,Low,Small,1,-0.16487768134988756,0.03374617273297098
Ryerson Holding,549,0.0,-0.23265463325806815,-0.19690418214508937,-0.17099193552674746,13,Chicago,13,0,0,0,1, ,Edward J. Lehner,https://www.ryerson.com,RYI,1344.6,Low,Small,1,-0.2250641165227038,-0.04200309098013897
Ingersoll Rand,550,0.0,-0.23266086623550555,-0.1966291312845351,-0.1701896836805625,12,Davidson,25,0,0,0,1, ,Vicente Reynal,https://www.irco.com,IR,20541.2,Low,Small,1,-0.14855560857138828,0.0143658151123368
Hologic,551,0.0,-0.23266796748840685,-0.19528669438496202,-0.17081109458975327,9,Marlborough,18,0,0,0,1, ,Stephen MacMillan,https://www.hologic.com,HOLX,16063.0,Low,Small,1,-0.09373878433208604,-0.18867372882910077
Electronic Arts,552,0.0,-0.23266899081306075,-0.19634761949772622,-0.17052395528313957,14,Redwood City,3,0,0,0,1, ,Andrew Wilson,https://www.ea.com,EA,35577.4,Low,Small,1,-0.15182160900650343,-0.04967801180224087
Zebra Technologies,553,0.0,-0.23266961100982067,-0.19634761949772622,-0.17060418046775805,12,Lincolnshire,13,0,0,0,1, ,Anders Gustafsson,https://www.zebra.com,ZBRA,21959.1,Low,Small,1,-0.15751417384763594,-0.05812910447007452
Coty,554,0.0,-0.23267296007232435,-0.19741244167712024,-0.17049520792531794,11,New York,31,0,0,1,0, ,Sue Y. Nabi,https://www.coty.com,COTY,7540.6,Low,Small,1,-0.22858087890237255,0.0625012358526228
Schneider National,555,0.0,-0.2326752858101741,-0.1967902442233609,-0.17011948664402132,19,Green Bay,45,0,0,0,1, ,Mark B. Rourke,https://www.schneider.com,SNDR,4551.6,Low,Small,1,-0.15631505609446789,0.038331162921907254
Sonoco Products,556,0.0,-0.23268096061052757,-0.19729368369929703,-0.16988883923824313,13,Hartsville,38,0,0,0,0, ,R. Howard Coker,https://www.sonoco.com,SON,6099.1,Low,Small,1,-0.1775170635876982,0.11425498604370374
Concentrix,557,0.0,-0.23268201494501944,-0.1967900391145909,-0.16708931456666024,17,Fremont,3,0,0,0,1, ,Christopher A. Caldwell,https://www.concentrix.com,CNXC,8605.2,Low,Large,1,0.05699199419322781,0.35763187748351066
Evergy,558,0.0,-0.23268210797453345,-0.19630382877533376,-0.17092976100866814,4,Kansas City,23,0,0,0,1, ,David A. Campbell,https://http://investors.evergy.com,EVRG,15512.7,Low,Small,1,-0.177955317076591,-0.09687591299786656
Cornerstone Building Brands,559,0.0,-0.23268322432870134,-0.19652309005045118,-0.16980861405362466,13,Cary,25,0,0,1,1, ,Rose Lee,https://www.cornerstonebuildingbrands.com,Unknown,3088.7,Low,Medium,1,-0.11513664274587537,0.043738349591045084
Coca-Cola Consolidated,560,0.0,-0.2326895503356527,-0.1970115565861782,-0.17025319528505214,8,Charlotte,25,0,0,0,1, ,J. Frank Harrison III,https://www.cokeconsolidated.com,COKE,4657.3,Low,Small,1,-0.18288565225126413,0.04697983577424594
Greif,561,0.0,-0.2326915969849605,-0.196805319717955,-0.1701896836805625,13,Delaware,32,0,0,0,1, ,Ole Rosgaard,https://www.greif.com,GEF,3134.0,Low,Small,1,-0.16330823433146546,0.032542701530332833
Vulcan Materials,562,0.0,-0.2326928063686424,-0.19651806488558649,-0.1704629841428295,13,Birmingham,0,0,0,0,1, ,J. Thomas Hill,https://www.vulcanmaterials.com,VMC,24412.7,Low,Small,1,-0.16145641005847916,-0.025691891368047278
Ametek,563,0.0,-0.2326945739294082,-0.19619060873430022,-0.17002254787927398,17,Berwyn,35,0,0,0,1, ,David A. Zapico,https://www.ametek.com,AME,30787.3,Low,Small,1,-0.10634054858587977,-0.012836644001468547
Monster Beverage,564,0.0,-0.23269615543114605,-0.19579331304683298,-0.17100697774886342,8,Corona,3,0,0,0,1, ,#REF!,https://www.monsterbevcorp.com,MNST,42295.8,Low,Small,1,-0.14653751072692822,-0.15728120151631717
Sealed Air,565,0.0,-0.23269851217883383,-0.19668625407697685,-0.1701562565203048,13,Charlotte,25,0,0,0,1, ,Edward L. Doheny II,https://www.sealedair.com,SEE,9920.7,Low,Small,1,-0.15256138844761913,0.023888649472426637
NOV,566,0.0,-0.2327015511429575,-0.19746238566261237,-0.1694514114191108,4,Houston,40,0,0,0,0, ,Clay C. Williams,https://www.nov.com,NOV,7700.2,Low,Medium,1,-0.16029291502540627,0.1777179530620547
Las Vegas Sands,567,0.0,-0.23270744301217694,-0.19819154733992062,-0.1682776501138217,10,Las Vegas,30,0,0,0,0, ,Robert G. Goldstein,https://www.sands.com,LVS,29696.4,Low,Large,1,-0.13165579401466676,0.3761550187639326
Martin Marietta Materials,568,0.0,-0.23271110217306057,-0.19648555514554333,-0.17059080960365497,13,Raleigh,25,0,0,0,1, ,C. Howard Nye,https://www.martinmarietta.com,MLM,24015.1,Low,Small,1,-0.16911587113951432,-0.04242214454446196
Marathon Oil,569,0.0,-0.23271922675061577,-0.19623583521808263,-0.17115699884410002,4,Houston,40,0,0,0,1, ,Lee M. Tillman,https://www.marathonoil.com,MRO,18349.5,Low,Small,1,-0.19108132574158065,-0.12764524437659755
Mattel,570,0.0,-0.2327221106655495,-0.1962799336036301,-0.16883254097409964,11,El Segundo,3,0,0,0,1, ,Ynon Kreiz,https://www.mattel.com,MAT,7823.3,Low,Medium,1,-0.03058764327432706,0.12181867023741819
Microchip Technology,571,0.0,-0.2327280955642829,-0.19684767467895758,-0.16995569355875856,17,Chandler,2,0,0,0,1, ,Ganesh Moorthy,https://www.microchip.com,MCHP,41777.1,Low,Small,1,-0.152016076505662,0.06168126091453846
Harley-Davidson,572,0.0,-0.23275975660887777,-0.19653939619766525,-0.17087159774981972,19,Milwaukee,45,0,0,0,1, ,Jochen Zeitz,https://www.harley-davidson.com,HOG,6062.9,Low,Small,1,-0.19566506097286657,-0.06630250547368258
Telephone & Data Systems,573,0.0,-0.23276202032705157,-0.19704601485953624,-0.17067103478827347,18,Chicago,13,0,0,0,1, ,LeRoy T. Carlson Jr.,https://www.tdsinc.com,TDS,2163.4,Low,Small,1,-0.21902837902445943,0.0067638675928787355
ADT,574,0.0,-0.23276881148157288,-0.19755550504418704,-0.1695879947959238,2,Boca Raton,8,0,0,0,0, ,James D. DeVries,https://www.adt.com,ADT,6843.0,Low,Medium,1,-0.18063309068801875,0.17313057320764835
First Republic Bank,575,0.0,-0.2327694626881708,-0.1956902458899139,-0.1708385048611646,6,San Francisco,3,0,0,0,1, ,Michael J. Roffler,https://www.firstrepublic.com,FRC,29113.6,Low,Small,1,-0.13123727133959767,-0.149808064312829
Warner Music Group,576,0.0,-0.2327707030816907,-0.19689423436974493,-0.17086491231776818,14,New York,31,0,0,0,1, ,Stephen F. Cooper,https://www.wmg.com,WMG,19485.7,Low,Small,1,-0.22199743805287542,-0.029187884420478254
Pool,577,0.0,-0.23277237761294253,-0.1965387808713553,-0.17088162589789702,20,Covington,17,0,0,0,1, ,Peter Arvan,https://www.poolcorp.com,POOL,12608.0,Low,Small,1,-0.19704712551317,-0.06737332024170722
Old Dominion Freight Line,578,0.0,-0.2327845644792753,-0.19614517714174784,-0.1696773790224529,19,Thomasville,25,0,0,0,1, ,Greg C. Gantt,https://www.odfl.com,ODFL,34307.5,Low,Medium,1,-0.08378476343672725,0.019227137163693578
Fortive,579,0.0,-0.23278506063668328,-0.1965820588218228,-0.17005597503953168,12,Everett,44,0,0,0,1, ,James A. Lico,https://www.fortive.com,FTV,21877.9,Low,Small,1,-0.14274222609152443,0.024112036539744364
MDC Holdings,580,0.0,-0.23278506063668328,-0.19661764519341576,-0.17112029582213706,5,Denver,4,0,0,0,1, ,David D. Mandarich,https://www.mdcholdings.com,MDC,2692.7,Low,Small,1,-0.22041946718373578,-0.08439041391724336
NGL Energy Partners,581,0.0,-0.23278862676805293,-0.19786214265531948,-0.17119269905125523,4,Tulsa,33,0,0,0,0, ,H. Michael Krimbill,https://www.nglenergypartners.com,NGL,288.6,Low,Small,1,-0.3175444636418948,0.03554391808239217
Edwards Lifesciences,582,0.0,-0.2327919448207186,-0.19566450473928038,-0.17020973997671712,9,Irvine,3,0,0,0,1, ,Michael A. Mussallem,https://www.edwards.com,EW,73141.4,Low,Small,1,-0.08628321397919236,-0.08610483979437222
Hanover Insurance Group,583,0.0,-0.23279340228310447,-0.19677660449015666,-0.1709651937985413,6,Worcester,18,0,0,0,1, ,John C. Roche,https://www.hanover.com,THG,5317.9,Low,Small,1,-0.22168597023943054,-0.05172274398062321
Syneos Health,584,0.0,-0.232797991739128,-0.19696520200416087,-0.16942466969090464,9,Morrisville,25,0,0,1,1, ,Michelle Keefe,https://www.syneoshealth.com,SYNH,8436.7,Low,Medium,1,-0.12723037248320762,0.12995288412460948
Xylem,585,0.0,-0.23280357350996744,-0.19676809247620214,-0.17014288565620173,12,Washington,6,0,0,0,1, ,Patrick K. Decker,https://www.xylem.com,XYL,15354.7,Low,Small,1,-0.16365249846580038,0.03409263917447857
Church & Dwight,586,0.0,-0.2328050929920293,-0.19635736216430066,-0.1709183957741805,11,Ewing,29,0,0,0,1, ,Matthew T. Farrell,https://www.churchdwight.com,CHD,24119.1,Low,Small,1,-0.18812253876889912,-0.08971477053493554
American Axle & Manufacturing,587,0.0,-0.23281548128775828,-0.1971999489914124,-0.17005597503953168,15,Detroit,21,0,0,0,1, ,David C. Dauch,https://www.aam.com,AXL,888.3,Low,Small,1,-0.19006478981496006,0.08755817194034224
Meritage Homes,588,0.0,-0.2328202257929718,-0.19644976366518038,-0.1711408200985353,5,Scottsdale,2,0,0,0,1, ,Phillippe Lord,https://www.meritagehomes.com,MTH,2907.3,Low,Small,1,-0.21148785818758742,-0.10362309302809126
Workday,589,0.0,-0.23282100103892173,-0.1971758487109388,-0.17024316713697482,17,Pleasanton,3,0,1,0,1, ,#REF!,https://www.workday.com,WDAY,60583.4,Low,Small,1,-0.2018018194392121,0.06538468550416612
Rush Enterprises,590,0.0,-0.23282493928834733,-0.19695843341475125,-0.17078194610600855,16,New Braunfels,40,0,0,0,1, ,W. M. Rush,https://www.rushenterprises.com,RUSHB,2788.5,Low,Small,1,-0.22397883671742536,-0.013655434599641017
Yellow,591,0.0,-0.2328262727113812,-0.19731788653415566,-0.1691200145523159,19,Nashville,39,0,0,0,0, ,Darren D. Hawkins,https://www.myyellow.com,YELL,360.3,Low,Medium,1,-0.13338152060566816,0.19831168914795358
Encompass Health,592,0.0,-0.2328263347310572,-0.19678327052518127,-0.16887392379849867,9,Birmingham,0,0,0,0,1, ,Mark J. Tarr,https://www.encompasshealth.com,EHC,7071.1,Low,Medium,1,-0.07658907987290603,0.16944970527683803
Simon Property Group,593,0.0,-0.23282782320328105,-0.19489893625529922,-0.17106881799534018,6,Indianapolis,14,0,0,0,1, ,David E. Simon,https://www.simon.com,SPG,43197.8,Low,Small,0,-0.09242803361499924,-0.25495246781558334
Globe Life,594,0.0,-0.23282903258696294,-0.19644196953192083,-0.17104394818810845,6,McKinney,40,0,0,0,1, ,#REF!,https://www.globelifeinsurance.com,GL,9977.3,Low,Small,1,-0.2045844239600913,-0.09418017505684276
Skyworks Solutions,595,0.0,-0.2328302109608068,-0.1956694273497601,-0.17052763227076792,17,Irvine,3,0,0,0,1, ,Liam K. Griffin,https://www.skyworksinc.com,SWKS,21547.5,Low,Small,1,-0.11124687658848575,-0.11894892368706275
Endeavor Group Holdings,596,0.0,-0.23283994804993785,-0.19751017600601964,-0.17074457454084044,14,Beverly Hills,3,0,0,0,0, ,Ariel Emanuel,https://www.endeavorco.com,EDR,20363.1,Low,Small,1,-0.2629063026115138,0.04688933099119126
Twitter,597,0.0,-0.23284001006961386,-0.19743305510850406,-0.17075794540494352,17,San Francisco,3,0,0,0,0, ,Elon Musk,https://www.twitter.com,Unknown,30976.8,Low,Small,1,-0.25816291903778854,0.03757645753804753
Leggett & Platt,598,0.0,-0.2328415295516757,-0.1967933208549107,-0.16990221010234624,11,Carthage,23,0,0,0,1, ,J. Mitchell Dolloff,https://www.leggett.com,LEG,4659.0,Low,Small,1,-0.1507085354578997,0.06218598748094323
Western Union,599,0.0,-0.23284208772875964,-0.1963796164658444,-0.17055738244339727,2,Denver,4,0,0,0,1, ,Devin B. McGranahan,https://www.westernunion.com,WU,7374.7,Low,Small,1,-0.1664185387960977,-0.0492497196013188
PerkinElmer,600,0.0,-0.23284320408292752,-0.19623870674086247,-0.17014288565620173,9,Waltham,18,0,0,0,1, ,Prahlad Singh,https://www.perkinelmer.com,PKI,15984.0,Low,Small,1,-0.12685758548281334,-0.02001096555096586
SS&C Technologies Holdings,601,0.0,-0.23284822767668303,-0.19638556462017406,-0.16959468022797533,17,Windsor,5,0,1,0,1, ,William C. Stone,https://www.ssctech.com,SSNC,19235.1,Low,Medium,1,-0.09932178051105489,0.05282568995552174
CUNA Mutual Group,602,0.0,-0.232848692824253,-0.19656780376230862,-0.17098525009469592,6,Madison,45,0,0,0,1, ,Robert N. Trunzo,https://www.cunamutual.com,Unknown,11641.6,Low,Small,1,-0.21085105762975764,-0.07502192460534754
FMC,603,0.0,-0.23285002624728687,-0.19645068665464532,-0.17083148515751045,3,Philadelphia,35,0,0,0,1, ,Mark A. Douglas,https://www.fmc.com,FMC,16563.8,Low,Small,1,-0.19144364972498729,-0.07081766659192408
Carlisle,604,0.0,-0.2328547397426624,-0.19677352785860683,-0.1705072417030107,13,Scottsdale,2,0,0,0,1, ,D. Christian Koch,https://www.carlisle.com,CSL,12804.5,Low,Small,1,-0.19266667956182387,-0.0035448541799172617
American Eagle Outfitters,605,0.0,-0.2328606936315578,-0.19677568150069172,-0.16965484911643922,16,Pittsburgh,35,0,0,0,1, ,Jay L. Schottenstein,https://www.aeo-inc.com,AEO,2836.6,Low,Medium,1,-0.1330579595398031,0.08651737156315392
Core & Main,606,0.0,-0.2328628023005416,-0.19703575942103682,-0.17098525009469592,20,St. Louis,23,0,0,0,1, ,Stephen O. LeClair,https://www.coreandmain.com,CNM,5948.8,Low,Small,1,-0.24618090865801345,-0.02700597315657665
Vertiv Holdings,607,0.0,-0.2328646318809834,-0.1970833446556741,-0.16965484911643922,12,Columbus,32,0,0,0,1, ,Robert J. Johnson,https://www.vertiv.com,VRT,5263.9,Low,Medium,1,-0.1559813352265268,0.11806534563059953
Broadridge Financial Solutions,608,0.0,-0.2328659963138553,-0.19664451444228423,-0.1703431812004659,2,Lake Success,31,0,0,0,1, ,Timothy C. Gokey,https://www.broadridge.com,BR,18182.7,Low,Small,1,-0.1722219304036856,0.000563481718561968
Ingles Markets,609,0.0,-0.2328677948844591,-0.19694992140079673,-0.17002522205209458,7,Black Mountain,25,0,0,0,1, ,James W. Lanning,https://www.ingles-markets.com,IMKTA,1691.4,Low,Small,1,-0.1724354877640008,0.06537594770115962
TPG,610,0.0,-0.23287136101582875,-0.1949693911177902,-0.17119162938212698,6,Fort Worth,40,0,0,0,1, ,Jon Winkelried,https://www.tpg.com,TPG,9304.9,Low,Small,0,-0.1087710208275281,-0.26050355696735505
Insperity,611,0.0,-0.23287238434048266,-0.19707872970834936,-0.17101867725495362,2,Kingwood,40,0,1,0,1, ,Paul J. Sarvadi,https://www.insperity.com,NSP,3849.8,Low,Small,1,-0.2522551748234456,-0.026087041907427402
Howmet Aerospace,612,0.0,-0.2328727254487006,-0.19694140938684224,-0.1699289518305524,0,Pittsburgh,35,0,0,0,1, ,John C. Plant,https://www.howmet.com,HWM,15055.4,Low,Small,1,-0.16530029169998184,0.07466685808903202
R.R. Donnelley & Sons,613,0.0,-0.23287529926525435,-0.19720220518788228,-0.1691200145523159,14,Chicago,13,0,0,0,1, ,Thomas J. Quinlan III,https://www.rrd.com,RRD,289.9,Low,Medium,1,-0.12764492503615932,0.18664549261302266
Keysight Technologies,614,0.0,-0.23288233849847967,-0.19628916349827957,-0.1703033360254387,17,Santa Rosa,3,0,0,0,1, ,Satish Dhanasekaran,https://www.keysight.com,KEYS,28746.6,Low,Small,1,-0.14412800392706848,-0.03159485379501645
Tempur Sealy International,615,0.0,-0.23288550150195536,-0.19656554756583874,-0.17045710096262415,11,Lexington,16,0,0,0,1, ,Scott Thompson,https://www.tempursealy.com,TPX,4506.0,Low,Small,1,-0.17554234855298834,-0.019458247423410176
Scotts Miracle-Gro,616,0.0,-0.23288730007255917,-0.19668040847703216,-0.17072117552866004,3,Marysville,32,0,0,0,1, ,James S. Hagedorn,https://www.scotts.com,SMG,6834.6,Low,Small,1,-0.20274065823080628,-0.035505160015184306
Equifax,617,0.0,-0.23288764118077715,-0.1964427899670008,-0.17041030293826337,2,Atlanta,9,0,0,0,1, ,Mark W. Begor,https://www.equifax.com,EFX,29141.8,Low,Small,1,-0.1633077060621111,-0.027100292692282476
Kelly Services,618,0.0,-0.2328920445777727,-0.19704591230515123,-0.17076463083699506,2,Troy,21,0,0,0,1, ,Peter W. Quigley,https://www.kellyservices.com,KELYA,856.0,Low,Small,1,-0.23304168723892393,-0.002604889231444576
NiSource,619,0.0,-0.2328951765714104,-0.19660615910229642,-0.17077084828880298,4,Merrillville,14,0,0,0,1, ,Lloyd M. Yates,https://www.nisource.com,NI,12891.2,Low,Small,1,-0.2012149910766048,-0.0483186352738456
OneMain Holdings,620,0.0,-0.23289660302395826,-0.19585843508130427,-0.17067103478827347,6,Evansville,14,0,0,0,1, ,Douglas H. Shulman,https://www.omf.com,OMF,6042.8,Low,Small,1,-0.13909275644995395,-0.11443052495256162
DoorDash,621,0.0,-0.23289877371261805,-0.19768595422189958,-0.17068440565237655,17,San Francisco,3,0,1,0,0, ,Tony Xu,https://https://ir.doordash.com,DASH,40830.3,Low,Small,1,-0.27498924178756934,0.07147323466988596
Avient,622,0.0,-0.23292023252051192,-0.19696930417956063,-0.170677720220325,3,Avon Lake,32,0,0,0,1, ,Robert M. Patterson,https://www.avient.com,AVNT,4388.4,Low,Small,1,-0.22286989847902472,-0.0011892783354684657
Sanderson Farms,623,0.0,-0.23292615539956935,-0.1967392746940188,-0.17007857179986588,8,Laurel,24,0,0,0,1, ,Joe F. Sanderson Jr.,https://www.sandersonfarms.com,Unknown,4185.4,Low,Small,1,-0.16398732035161911,0.038391273197989476
TransDigm Group,624,0.0,-0.23292668256681529,-0.19650862988216702,-0.17037019034595413,0,Cleveland,32,0,0,0,1, ,Kevin M. Stein,https://www.transdigm.com,TDG,36135.8,Low,Small,1,-0.16756482426664893,-0.01597416279305221
Stifel Financial,625,0.0,-0.23293130303267684,-0.19636002857831053,-0.17068440565237655,6,St. Louis,23,0,0,0,1, ,Ronald J. Kruszewski,https://www.stifel.com,SF,7226.0,Low,Small,1,-0.17902234224123081,-0.06429607456828593
JELD-WEN Holding,626,0.0,-0.23293483815420848,-0.197032887898257,-0.1696080510920784,13,Charlotte,25,0,0,0,1, ,Kevin C. Lilly,https://www.jeld-wen.com,JELD,1826.0,Low,Medium,1,-0.15296561509291073,0.1180974132677462
Ares Management,627,0.0,-0.23293517926242646,-0.1967867573742711,-0.17111895873572674,6,Los Angeles,3,0,1,0,1, ,Michael Arougheti,https://www.aresmgmt.com,ARES,18940.0,Low,Small,1,-0.2413695359272332,-0.0663349626994637
Elanco Animal Health,628,0.0,-0.2329369158133543,-0.19769005639729934,-0.17060418046775805,9,Greenfield,14,0,0,0,0, ,Jeffrey N. Simmons,https://www.elanco.com,ELAN,12345.4,Low,Small,1,-0.2718115968598722,0.08049506382543739
Prologis,629,0.0,-0.2329386523642821,-0.19419120844445475,-0.17112210088879096,6,San Francisco,3,0,1,0,1, ,Hamid R. Moghadam,https://www.prologis.com,PLD,119524.5,Low,Small,0,-0.050296297262698686,-0.3326729890850985
Welltower,630,0.0,-0.2329440170662556,-0.19686131441216181,-0.17122833240408997,6,Toledo,32,0,0,0,1, ,Shankh S. Mitra,https://www.welltower.com,WELL,43001.5,Low,Small,1,-0.2550871698245739,-0.07018420393127622
Darling Ingredients,631,0.0,-0.23294423413512155,-0.1965384732082003,-0.1705974950357065,8,Irving,40,0,0,0,1, ,Randall C. Stuewe,https://www.darlingii.com,DAR,12987.4,Low,Small,1,-0.1867969500579334,-0.0367990106887913
